time,distance,gyro_angle
4637,1299,120
4642,1299,120
4647,1299,120
4652,1299,120
4657,1299,120
4662,1299,120
4667,1300,120
4672,1300,120
4677,1300,120
4682,1300,120
4687,1300,120
4692,1300,120
4697,1300,120
4702,1300,120
4707,1300,120
4712,1300,120
4717,1300,120
4722,1300,120
4727,1300,120
4732,1300,120
4737,1300,120
4742,1300,120
4747,1300,120
4752,1300,120
4757,1300,120
4762,1300,120
4767,1300,120
4772,1300,120
4777,1300,120
4782,1300,120
4787,1301,120
4792,1301,120
4797,1301,120
4802,1301,120
4807,1301,120
4812,1301,120
4817,1302,120
4822,1302,120
4827,1302,120
4832,1302,120
4837,1302,120
4842,1302,120
4847,1302,120
4852,1303,120
4857,1303,120
4862,1303,120
4867,1304,120
4872,1304,120
4877,1304,120
4882,1305,120
4887,1305,120
4892,1306,120
4897,1306,120
4902,1307,120
4907,1308,120
4912,1308,120
4917,1309,120
4922,1309,120
4927,1310,120
4932,1311,120
4937,1312,119
4942,1313,119
4947,1313,119
4952,1314,119
4957,1315,119
4962,1316,119
4967,1316,119
4972,1317,119
4977,1318,119
4982,1319,119
4987,1320,119
4992,1320,119
4997,1321,119
5002,1322,119
5007,1323,119
5012,1324,119
5017,1325,119
5022,1326,119
5027,1327,118
5032,1328,118
5037,1330,118
5042,1331,118
5047,1332,118
5052,1333,118
5057,1334,118
5062,1335,118
5067,1336,118
5072,1338,118
5077,1339,118
5082,1340,117
5087,1341,117
5092,1342,117
5097,1343,117
5102,1345,117
5107,1346,117
5112,1347,117
5117,1348,117
5123,1350,117
5128,1351,117
5133,1353,117
5138,1354,117
5143,1356,117
5148,1357,117
5153,1358,117
5158,1360,117
5163,1361,117
5168,1363,117
5173,1364,117
5178,1366,117
5183,1367,117
5188,1369,117
5193,1370,117
5198,1372,117
5203,1373,116
5208,1375,116
5213,1377,116
5218,1379,116
5223,1380,116
5228,1382,116
5233,1384,116
5238,1386,116
5243,1387,116
5248,1388,115
5253,1390,115
5258,1392,115
5263,1394,115
5268,1396,115
5273,1398,115
5278,1399,114
5285,1401,114
5290,1403,114
5295,1405,113
5300,1406,113
5305,1408,113
5310,1409,113
5315,1411,112
5320,1413,112
5325,1415,112
5330,1416,112
5335,1418,111
5340,1421,111
5345,1421,111
5350,1423,111
5355,1426,110
5360,1427,110
5365,1429,110
5370,1430,110
5375,1431,109
5380,1433,109
5385,1436,109
5390,1438,109
5395,1440,108
5400,1442,108
5405,1444,108
5410,1444,107
5415,1447,107
5420,1449,107
5425,1451,107
5430,1453,107
5435,1455,107
5440,1456,106
5445,1459,106
5450,1460,106
5455,1463,106
5460,1464,106
5465,1467,106
5470,1468,105
5475,1470,105
5480,1472,105
5485,1474,105
5490,1476,105
5495,1478,105
5500,1480,105
5505,1482,105
5510,1483,105
5515,1485,104
5520,1487,104
5525,1489,104
5530,1491,104
5535,1493,104
5540,1494,104
5545,1496,104
5550,1498,104
5555,1500,103
5560,1501,103
5565,1503,103
5570,1505,103
5575,1507,103
5580,1508,103
5585,1510,102
5590,1512,102
5595,1513,102
5600,1515,102
5605,1517,102
5610,1518,102
5615,1520,101
5620,1522,101
5625,1524,101
5630,1526,101
5635,1528,101
5640,1529,100
5645,1531,100
5650,1533,100
5655,1535,100
5660,1537,99
5665,1539,99
5670,1540,99
5675,1542,99
5680,1544,99
5685,1546,98
5690,1548,98
5695,1550,98
5700,1552,98
5705,1553,98
5710,1555,97
5715,1557,97
5720,1559,97
5725,1561,97
5730,1562,97
5735,1564,96
5740,1566,96
5745,1568,96
5750,1570,96
5755,1571,96
5760,1573,96
